S1	S2	S3	S4	S5	S6
  5.4478745e-001  2.1338205e-001  9.5919732e-001  5.1532246e-001  5.2395667e+000  1.7396797e-001
  4.4613491e-001  2.0936575e+000  1.0831619e+000  3.1866548e+000  4.8863200e+000  2.5795019e+000
  3.1351317e-001  5.7527975e+000  1.1649972e+000  3.3665353e-001  2.0482379e+000  5.2012129e+000
  1.8268429e-001  2.0865110e+000  1.0273037e+000  2.7634657e-001  1.9520640e+001  2.2058070e+000
  7.8804575e-001  2.0979941e+000  1.0168546e+000  3.4735136e+000  4.6214086e+000  2.6659472e+000
  9.1085426e-001  6.2818455e-001  1.0306654e+000  2.8126660e-001  6.5023816e+000  2.8179421e-001
  8.2627404e-001  1.6750393e+000  7.1035708e-001  1.1489568e+000  1.2758992e+000 -1.7526723e+000
  9.4967507e-001  5.1844187e+000  7.6208706e-001  1.7654580e+000  2.5727268e+000 -3.8107128e-001
  8.1884679e-001  1.1299858e+001  8.3738591e-001  4.7923260e-001  5.6244841e+000 -1.7672560e+000
  6.1466541e-001  6.7698167e+000  1.0164608e+000  5.2789098e+000  1.4422762e+001  5.7743179e+000
  7.7178805e-001  6.9175516e+000  1.0533750e+000  2.4079139e+000  3.3376097e+000  3.8716856e+000
  8.1452062e-001  3.1770758e+000  1.5278839e+000  7.0516027e+000  9.0911699e+000  2.1793430e+000
  6.4911342e-001  2.6879585e-001  8.6093505e-001  1.0247794e+000  2.7917520e+000  2.3581148e+000
  8.2898077e-001  6.7356955e+000  1.2477251e+000  1.6845915e+000  4.5426819e+000  3.4051530e+000
  8.4256767e-001  7.7810738e+000  1.2935773e+000  1.2379550e-001  4.3622960e+000 -2.0901499e+000
  8.1819309e-001  3.7767606e+000  1.3289044e+000  1.7375190e+000  1.3516028e+001 -3.2889992e-001
  8.1891973e-001  3.1890551e+000  1.6078369e+000  6.9935170e-001  3.4210925e+000  6.5511657e-001
  8.8911770e-001  9.4811955e+000  8.3492545e-001  9.3175029e-001  5.0870560e+000  1.4074085e+000
  9.1053317e-001  1.3539763e-001  1.4643103e+000  1.0785717e+000  5.7308606e+000  5.0895818e+000
  8.8175242e-001  1.3295916e+000  6.1662929e-001  2.3995653e+000  2.4266214e+000  2.5226258e+000
  8.6173336e-001  1.3553213e+000  9.2225367e-001  2.7807575e+000  7.4336182e-001  2.9072145e+000
  6.2438783e-001  2.7535692e+000  8.2037120e-001  1.1079780e+000  6.3290136e+000  2.5430985e+000
  4.9021935e-001  5.0331132e-001  1.0081328e+000  5.6038943e-001  5.7830327e+000  3.2050673e-001
  7.9503964e-001  5.5682007e+000  1.1443818e+000  1.5093345e+000  3.6302215e+000 -1.2742169e+000
  5.7758654e-001  9.9356334e-001  1.3672228e+000  1.3421197e+000  4.8081706e+000  3.3553960e+000
  6.8812398e-001  1.9378995e+000  1.3095535e+000  2.7867583e-001  4.9638331e+000  1.1956223e-002
  5.4529210e-001  1.4569248e+000  7.7897830e-001  4.1581978e+000  4.7868493e+000  6.6154830e-001
  7.9553956e-001  5.2544962e+000  1.2769032e+000  4.7778037e+000  1.0986261e+001  3.6769835e+000
  6.4291714e-001  3.4040760e+000  8.7699805e-001  3.5041469e+000  5.4579432e+000  8.5609311e-001
  3.9108370e-001  8.8418621e-001  9.1143731e-001  1.3745267e+001  8.3165805e+000  1.3358797e+000
  5.9155336e-001  6.5122281e+000  1.4770113e+000  2.4945699e-001  3.3753572e+000  1.9088339e+000
  9.0637440e-001  3.1179334e+000  9.0030173e-001  3.7512227e+000  3.3206368e+000  1.3934174e+000
  6.8625663e-001  1.9433932e+000  1.1010160e+000  4.4916432e-001  5.6384611e+000  3.7960044e+000
  7.2623322e-001  5.2774648e+000  1.6014171e+000  1.4886200e+001  2.5934432e+000  3.5164921e+000
  5.1145158e-001  2.8133735e+000  5.8084845e-001  3.8954065e+000  1.4549322e+000  3.0256428e+000
  8.9499914e-001  1.2145913e+000  8.2746785e-001  1.7006845e+000  8.3496734e+000  1.1068495e+000
  8.8351375e-001  2.0371981e+000  1.5561645e+000  2.2638708e+000  3.3581271e+000  2.7501324e+000
  4.9941416e-001  5.6738472e+000  1.2402019e+000  2.1132717e-002  8.8942734e+000  7.4705672e-001
  8.1822393e-001  1.8744341e+000  1.3445058e+000  1.6230895e+000  1.1637565e+000  2.0091746e+000
  5.2994798e-001  6.3554710e-001  6.6464538e-001  2.6880299e-001  1.1387467e+001  1.0574489e+000
  3.4969688e-001  4.4809914e-001  1.1175857e+000  9.3767109e+000  1.9806113e+000  3.3708498e+000
  9.6595533e-001  3.3496938e+000  1.1723950e+000  1.4473047e+000  6.5818567e+000  2.6928416e+000
  5.4353657e-001  1.5809522e+001  6.3308082e-001  3.6937572e-001  1.0465343e+000 -3.7277430e-001
  9.3992283e-001  2.1010294e+000  1.0107231e+000  1.3218394e+000  7.4114679e+000  2.9321665e+000
  7.3425663e-001  2.7640142e+000  1.1902117e+000  9.2991481e-001  4.0320060e+000  3.1933641e+000
  3.9717115e-001  7.6273893e+000  1.1129250e+000  6.1539426e-001  2.0646290e+000  1.1630834e+000
  8.1525295e-001  1.9490409e+000  9.9695282e-001  3.4966679e+000  9.5369651e+000  1.2803269e+000
  3.7963112e-001  9.4682393e+000  1.3600872e+000  1.4742809e+000  6.3750935e+000  2.5168614e+000
  7.3881404e-001  8.2611539e-002  1.3674813e+000  2.6673966e-001  3.2131702e+000  5.4073782e+000
  5.7129551e-001  1.4157827e+000  8.0442357e-001  2.2282767e-001  5.6169130e+000  2.6579041e+000
  9.7543896e-001  2.8940085e+000  1.4231343e+000  9.1478345e+000  2.9929057e+000  3.3216772e-001
  5.9721524e-001  1.3885390e+000  8.6024728e-001  8.1741610e-001  4.7884285e+000  3.2894727e-001
  5.8579357e-001  5.3099063e-001  1.3035340e+000  2.4033643e+000  3.7243913e+000 -1.9583337e+000
  6.1227513e-001  3.7809954e-001  8.9559972e-001  1.5789109e+000  2.7437121e+000  1.3478307e+000
  9.1341505e-001  8.1088680e-001  1.0042577e+000  1.3129916e+001  3.6478963e+000  9.9107462e-001
  6.9447083e-001  9.6702903e+000  9.8306989e-001  2.3742329e+000  4.0692588e+000  4.0362740e+000
  4.2393168e-001  2.5013345e+000  9.2935698e-001  6.6609584e-001  2.9170276e+000  4.6624784e+000
  5.3447282e-001  1.3245860e+000  1.1476588e+000  9.3153821e-003  8.4261365e+000  5.4122975e-001
  6.3133595e-001  2.1989326e+000  1.3725113e+000  3.1349851e-002  6.5990191e+000  1.8311518e+000
  5.3996981e-001  2.8164665e+000  8.3541651e-001  4.3771019e-002  1.3265425e+001  3.9812452e+000
  4.7814009e-001  1.5065664e+000  9.8663701e-001  7.2939240e+000  2.5175453e+000  3.4906491e+000
  9.8569343e-001  2.1082432e+000  7.7072896e-001  5.9635221e+000  5.8736181e+000  2.4665939e+000
  7.8344656e-001  3.9176986e+000  1.0514076e+000  1.3059017e-002  7.4581322e+000  4.0086941e+000
  7.9496879e-001  9.8630993e-002  1.9169265e+000  4.8415908e-001  2.2078210e+000  8.7540505e-001
  9.8066395e-001  3.2123791e-001  1.3874547e+000  5.4408473e+000  1.3376839e+000  2.1042126e+000
  5.9817746e-001  2.1142864e+000  8.4979441e-001  8.1190468e-001  1.3180938e+001  4.1201351e+000
  6.1566156e-001  5.9129367e+000  1.0301630e+000  7.0730902e+000  5.8052813e+000  1.6779038e+000
  4.6250746e-001  6.3975550e+000  1.0804924e+000  1.0509170e+000  3.8198358e+000  1.3234373e+000
  9.0834813e-001  3.8321702e+000  1.2368909e+000  3.2597176e-002  5.6924830e+000  4.1837308e+000
  4.0377933e-001  2.6529074e-001  8.6135898e-001  2.4345677e+000  8.3541125e+000  3.0176186e+000
  7.3565806e-001  2.7535778e+000  1.5713124e+000  7.6810618e-001  1.9760633e+000  1.0856838e+000
  8.0232278e-001  1.6554543e+000  1.4511726e+000  3.5695235e+000  3.4281479e+000  3.7536415e-001
  8.5748031e-001  2.2575454e+000  9.3552081e-001  2.6201204e+000  3.1311444e+000  5.3549876e+000
  9.3155387e-001  1.6319620e+000  8.5778932e-001  2.2358348e+000  1.5476929e+000  1.7823019e+000
  8.7190726e-001  3.5678536e+000  6.9363659e-001  8.2612328e-001  6.7294757e+000  4.0775958e+000
  9.3456323e-001  1.3466525e+000  1.3185271e+000  7.5490475e-001  7.0825247e+000 -2.2374573e-001
  8.3499771e-001  1.1543506e+000  9.4995712e-001  2.7190571e+000  1.0255670e+001  1.7944730e+000
  9.3785615e-001  2.3280447e+000  1.1977427e+000  4.1924882e-002  1.0216658e+001  4.7840460e+000
  7.4235028e-001  1.1950803e+000  1.2831696e+000  9.1225932e-001  7.3330092e+000  6.4026183e-001
  6.2748521e-001  7.9115278e+000  1.8678415e+000  4.7055842e-002  9.8565479e+000  1.7450643e+000
  7.3219825e-001  3.5526019e-001  1.3069149e+000  3.6708138e-001  8.2543513e-001  2.5804586e+000
  8.0893454e-001  2.2539529e+000  1.6129943e+000  7.3567730e+000  5.7564111e+000 -1.5923487e+000
  8.2333237e-001  5.9892561e-001  1.2168961e+000  4.3538312e+000  5.9364035e+000  3.4045425e+000
  5.7600620e-001  1.2805970e+000  1.0018987e+000  8.8569337e-001  7.2480749e+000  2.2446222e+000
  8.4536370e-001  3.6045717e+000  1.1818603e+000  2.0732371e+000  1.0259556e+000  2.4187194e+000
  6.5363696e-001  2.4000753e+000  7.3519415e-001  9.4920238e-002  4.5904283e-001  2.1854185e+000
  5.5804597e-001  4.9262154e-001  1.4440975e+000  5.6811102e+000  4.0085809e+000  2.6141204e+000
  9.0785946e-001  2.3397659e+000  1.4989407e+000  8.1061652e+000  1.3787338e+001 -1.4640838e+000
  8.7176625e-001  2.8614305e+000  9.3563988e-001  1.1131049e+000  6.6524759e+000  1.7231935e+000
  8.9010710e-001  6.9438684e+000  1.3032709e+000  8.0361163e-003  2.3795364e+000  1.9553354e+000
  9.2497022e-001  2.0100456e+000  1.0673529e+000  1.3598946e+000  3.1672723e+000  4.0175143e+000
  7.7497881e-001  2.4065929e+000  1.2749999e+000  6.2061631e+000  7.0807885e+000 -4.2058555e-001
  6.3267398e-001  5.7930739e+000  9.5636895e-001  3.9906657e-001  2.7812259e+000  1.6480055e+000
  4.4344162e-001  3.6059815e+000  7.7261747e-001  7.3226880e-001  5.0639675e+000  1.5805812e+000
  6.8621876e-001  3.7537330e-001  1.1278675e+000  2.4110251e-001  1.4455316e+000  2.3792449e+000
  2.9073516e-001  7.3408148e+000  1.0914849e+000  1.9512747e-001  6.3150484e+000  1.1755540e+000
  6.3665540e-001  2.5616799e-001  1.9668574e+000  1.5505986e+000  1.0025952e+000  2.8616236e+000
  7.8095551e-002  1.5384825e+000  8.3309439e-001  1.5940696e-001  8.7273303e+000  4.6800940e-001
  9.7938087e-001  3.7083482e+000  9.4343230e-001  3.5863750e+000  3.7599839e+000 -1.8894709e-001
  8.1952650e-001  5.8718394e+000  1.0360640e+000  6.4420514e-001  1.5771716e+000  3.4978886e+000
  5.5280024e-001  1.3513751e+000  9.7908805e-001  2.2676917e+000  9.3058230e+000  1.8781493e+000
  8.3857511e-001  1.4692921e+000  1.4035313e+000  3.7710480e+000  2.1276912e+000  6.1838125e+000
  4.8913466e-001  4.9318906e+000  1.1091947e+000  4.6555344e+000  1.6057037e+000  2.1649108e-001
  8.1012300e-001  9.2020071e+000  1.0668199e+000  2.3789356e-001  4.8879287e+000  5.7629023e-001
  8.7934238e-001  2.9529408e+000  1.6201996e+000  1.1659693e+000  2.9722290e+000 -3.1831116e-001
  9.7510455e-001  2.7558688e+000  1.0159587e+000  1.8650363e+000  7.2288145e+000  6.1062574e-001
  8.0251692e-001  4.4276048e-001  1.1111347e+000  2.1454861e-002  3.6708207e+000  3.9319009e-001
  6.2055224e-001  4.8599204e-001  1.6240864e+000  1.6547208e+000  4.6341650e+000  2.0336354e+000
  5.8048299e-001  4.7352023e-001  1.5804623e+000  3.0647704e-001  3.7891047e+000  1.1375295e+000
  7.5171693e-001  9.4540470e-002  1.1772500e+000  2.4074338e-001  7.4154539e+000  2.9576577e+000
  5.4023100e-001  2.6556515e+000  9.7258113e-001  6.0916022e-001  4.8103918e+000 -1.0244139e+000
  5.3326940e-001  5.5707234e-001  8.6108775e-001  2.7667527e+000  1.2637921e+001  3.1407129e+000
  8.0005568e-001  4.1485210e-001  1.1701715e+000  6.6509175e-001  3.7204785e+000  2.5301776e-001
  7.5430272e-001  6.9215678e+000  1.0468789e+000  5.8080596e+000  1.8752631e+000  1.2373429e+000
  5.2843527e-001  4.6762332e+000  6.9955110e-001  6.8400882e-001  1.0486228e+000  3.4270871e+000
  5.5447873e-001  3.6102932e+000  1.1977916e+000  3.1100176e+000  2.7461386e+000  1.1342296e+000
  6.5159089e-001  2.4411219e+000  1.1346616e+000  1.4589817e-001  8.5687648e+000  4.7274110e+000
  3.9390171e-001  3.7900890e+000  1.1186394e+000  4.3137258e-001  3.2670047e+000  4.9723904e+000
  8.3533873e-001  4.5094058e+000  1.5636721e+000  1.0534056e+000  3.9114542e+000 -1.1617045e+000
  9.4341837e-001  2.5392838e+000  1.3984269e+000  1.3154123e+000  5.4389098e+000  5.9524942e+000
  5.7014279e-001  1.1238698e+000  1.0149956e+000  6.5158537e+000  2.9810245e+000  1.7308880e+000
  8.4403567e-001  1.1037868e+000  7.6816302e-001  1.8902762e+000  2.6726649e+000  3.0294476e+000
  8.6360348e-001  1.6366807e+000  1.1209054e+000  2.1622676e-001  4.7348699e+000  3.3912728e+000
  8.3511542e-001  9.8659214e-001  1.2144970e+000  2.9094806e+000  1.7800467e+000  4.3233750e+000
  5.5972075e-001  4.8594278e+000  1.4357552e+000  1.5463774e+001  2.1225450e+000  1.5674478e+000
  5.6629608e-001  3.1367218e+000  7.1574010e-001  3.2234430e+000  1.1632937e+001  2.1233995e+000
  7.8875504e-001  3.1592244e+000  1.0045895e+000  3.2768582e+000  4.2384670e+000  1.7183830e+000
  9.3539898e-001  2.3904650e+000  9.0973240e-001  1.1290219e+000  7.0039031e-001  4.6309647e+000
  2.9948475e-001  1.0110283e+000  1.5901488e+000  8.0875155e-001  3.3825638e+000  2.0074629e-001
  7.5488024e-001  4.8938872e-001  9.5859690e-001  7.4607795e-001  4.6116398e+000 -1.0457196e-002
  9.6090263e-001  1.7805017e+000  1.1471752e+000  4.2740701e+000  1.1710813e+001  2.8021270e+000
  2.8678241e-001  7.1694775e-001  6.2260995e-001  1.4791528e-001  2.3333439e+000  4.3947820e+000
  6.4538106e-001  2.2737777e+000  1.3744440e+000  1.3518921e+001  8.4284553e+000  2.7595664e+000
  7.0608672e-001  3.2257445e+000  1.3712240e+000  6.0776115e-002  5.6746179e+000  5.3989509e+000
  7.5532469e-001  6.0116357e-001  1.6684654e+000  2.2794334e+000  8.4561597e+000  1.7965715e+000
  7.8676098e-001  2.8582611e+000  1.1770319e+000  6.3725232e+000  6.5527071e+000  3.1325428e+000
  9.1239282e-001  1.1489517e+000  9.9545552e-001  1.6915942e+000  6.1431968e+000  2.7798173e+000
  6.3263422e-001  3.7610465e+000  1.0862189e+000  3.0856595e-001  2.9174426e+000  3.0196068e+000
  9.9420899e-001  2.1314130e+000  7.6642007e-001  1.5671625e-001  2.0287012e+000  2.0160526e+000
  7.7652392e-001  9.6293513e-001  1.3587439e+000  4.0967316e+000  1.7106340e+000  3.9406022e-001
  7.6827106e-001  1.1011557e+000  1.0814560e+000  4.0780459e-001  9.1602811e-001  4.2492866e+000
  9.2416791e-001  2.9780444e+000  1.3184577e+000  2.5358712e+000  1.0143379e+001  2.9364582e+000
  7.1478700e-001  3.2561395e+000  7.2816173e-001  1.1403604e-001  4.6850958e+000  1.7677353e+000
  5.0307629e-001  3.2575268e+000  1.3679178e+000  5.0043655e-001  5.9696906e+000  5.1899887e+000
  6.1222786e-001  3.0359113e+000  6.9346269e-001  7.7994963e+000  1.7779582e+000 -2.9778294e-002
  7.5274969e-001  1.2978296e+000  1.0983986e+000  3.7504077e-001  3.0738797e+000  2.5417060e+000
  7.6215782e-001  2.6121576e+000  1.0236286e+000  3.6346910e-001  4.1265397e+000  3.0843489e+000
  5.5886538e-001  4.4969122e-001  1.1833599e+000  5.5213118e-001  8.9454001e+000  2.2668362e+000
  3.8470992e-001  1.7559042e+000  6.8480037e-001  2.0327904e+000  6.2690114e+000  5.0961941e-001
  7.7087244e-001  2.8050900e-002  1.5380520e+000  1.7572822e-001  2.1547268e+000 -2.1788082e-001
  6.1998885e-001  2.2833064e-001  8.7276193e-001  4.0067409e+000  3.6367100e+000  1.2589209e+000
  6.6493208e-001  4.9609754e+000  1.0043756e+000  1.8009917e+001  4.8938382e+000  2.7572574e+000
  9.2608448e-001  1.4747229e+000  1.0583095e+000  1.3200994e+000  1.3015542e+001  2.7348052e-001
  6.0854642e-001  2.7988781e+000  8.4405319e-001  7.4425377e-001  2.4252325e+000  1.9245221e+000
  4.2654249e-001  3.8144610e-001  7.9155276e-001  4.2764707e-001  1.0032510e+001  3.9110241e+000
  5.0748731e-001  2.2273096e-002  1.6767484e+000  1.0749138e+000  3.4913078e+000  2.6030044e+000
  8.6550343e-001  5.1293032e+000  8.9640658e-001  6.8557243e-001  4.6214783e+000  3.8546664e+000
  7.5445408e-001  4.5420019e+000  7.7119623e-001  7.9603937e+000  5.0596250e+000  2.1360224e+000
  7.5387242e-001  3.0082603e+000  5.0670226e-001  2.6884422e-001  2.8289970e+000  4.2358409e+000
  8.0380658e-001  2.0035032e+000  1.1896162e+000  6.6505890e+000  1.0421040e+000  3.7458286e+000
  9.4650934e-001  1.0967400e+000  1.0210571e+000  3.9022234e-001  3.3462762e-001  1.2325316e+000
  8.4489806e-001  1.2529151e+000  1.0112571e+000  3.7118484e-001  5.5323013e+000  2.5468201e+000
  4.3593193e-001  1.6423786e+001  8.1069788e-001  7.9081393e-002  4.4898054e+000  3.1931360e+000
  5.1927658e-001  4.7930122e+000  1.4695053e+000  6.7006549e-002  1.8469711e+001  2.2490018e+000
  7.7047547e-001  5.0894081e+000  1.1372119e+000  3.3300271e+000  3.8915208e+000  1.1376061e+000
  9.2917148e-001  6.6538087e-001  9.0650801e-001  4.0136640e-001  1.7544403e+000  4.2383604e+000
  6.8040535e-001  2.4850365e-001  9.0549345e-001  3.0852510e+000  2.2437653e+000  2.2444402e+000
  2.8150257e-001  3.6821619e+000  6.8596227e-001  6.8633359e-001  1.1004629e+001  1.7329666e+000
  6.0160979e-001  1.8275686e+000  1.1220958e+000  5.1871972e+000  1.9968687e+000  2.9243103e+000
  2.3986693e-001  2.8561911e+000  7.4609659e-001  5.7742622e-001  6.4556080e+000  2.2649636e+000
  7.0746175e-001  2.6127380e+000  1.3676729e+000  9.1935331e-001  4.2954472e+000  4.2959530e+000
  9.4477286e-001  3.5012105e+000  1.2102373e+000  3.1123497e-001  2.1143143e+000  2.4333205e+000
  6.9680479e-001  5.2227761e+000  1.3057394e+000  3.2290790e+000  1.7795377e+000  4.1567204e+000
  6.5436731e-001  3.6538533e-001  1.6312529e+000  2.9497717e+000  3.8666441e+000  3.1967871e+000
  6.8086018e-001  1.5496072e+000  7.6245602e-001  2.1450526e-001  5.0739002e+000  5.5437125e+000
  6.3587677e-001  6.6351245e-001  1.3984375e+000  5.0268864e-001  4.7847628e+000  2.5204912e+000
  9.5344043e-001  4.4775834e+000  8.5981920e-001  1.9369550e+000  8.7118243e+000  1.1026782e+000
  8.3283106e-001  4.7094100e+000  1.0128378e+000  2.1127966e-002  7.8009849e+000  1.7598595e+000
  9.0081439e-001  2.4900953e+000  1.3213081e+000  2.6437163e-001  2.1357857e+000 -7.4547421e-001
  5.1669900e-001  3.4699630e+000  8.2570247e-001  2.7835971e-001  1.4510011e+000  1.0897349e+000
  9.5186519e-001  1.6279562e-001  2.2382777e+000  3.8968952e+000  4.8104882e+000  2.4473317e+000
  7.3403780e-001  6.1276231e+000  8.7022684e-001  1.0261776e-001  5.6555917e+000  4.3186867e-001
  8.9027288e-001  4.2115868e+000  1.1175590e+000  5.4338371e+000  7.1450775e+000  1.1459508e+000
  6.8329578e-001  2.7012630e+000  9.6022121e-001  7.1693268e+000  4.3592694e+000  3.3673005e+000
  7.6538332e-001  3.7412183e+000  7.9742024e-001  2.4380836e-001  4.1095183e+000  1.0236971e+000
  5.6865876e-001  6.5140386e+000  8.1519786e-001  4.6338641e-001  3.2676369e+000 -1.5142306e-001
  9.5610856e-001  1.5291399e+000  8.0308963e-001  3.7069343e-001  6.3656180e+000  3.1939705e-001
  6.1428188e-001  1.2291807e+000  1.1373464e+000  2.9722156e-001  1.6127826e+000  1.1138319e+000
  7.4270790e-001  7.2474592e-001  9.3101432e-001  4.0005659e-001  2.7336136e+000  1.9278258e+000
  7.5031602e-001  1.5754852e+000  8.7525826e-001  6.2859616e-001  1.0391521e+001  8.1599553e-001
  5.7498569e-001  6.8175340e+000  8.4653357e-001  5.1249209e+000  6.4368917e-001  3.6091202e+000
  3.7546044e-001  5.4434162e-001  9.9343398e-001  2.6468217e+000  6.1008190e+000  4.9211387e+000
  7.8830741e-001  3.2961400e+000  1.5031396e+000  3.1967332e-001  5.7271632e+000  1.1548944e+000
  9.0916800e-001  3.0005949e+000  6.9241685e-001  2.4933007e+000  3.9284927e+000  1.2978529e+000
  4.2440768e-001  4.2763066e+000  1.4173268e+000  1.3265663e-001  4.3242453e+000  2.9742987e+000
  5.9949912e-001  3.3318224e+000  1.5898806e+000  8.5988121e+000  1.4665998e+000 -7.7040953e-001
  5.4540710e-001  8.2781439e+000  1.7081607e+000  1.5639853e-002  3.4417421e+000  7.7973940e-001
  3.5517326e-001  1.1650064e+001  1.2499046e+000  1.1144390e-001  9.7093328e-001  3.2858419e+000
  6.0370860e-001  4.9087815e+000  9.7052463e-001  1.1309680e+000  3.2194293e+000  4.3149996e-002
  5.3460870e-001  3.0309049e+000  9.1065294e-001  1.4436689e+000  1.5041015e+001  1.2458446e+000
  5.3488087e-001  1.7765678e+000  8.4962311e-001  2.0083263e+000  2.5241979e+000  4.2031798e+000
  9.7896481e-001  5.4910666e-001  1.0388850e+000  7.4645847e+000  1.6176359e+001  3.9834499e+000
  5.3927171e-001  2.2054404e+000  1.0608238e+000  2.0526458e-001  5.3754431e+000  3.0009437e+000
  6.3606427e-001  3.5820392e+000  1.2951862e+000  5.3636980e+000  1.6196321e+000  1.0809445e+000
  9.1938988e-001  1.6747054e-001  9.0554368e-001  3.8797027e-001  1.1421259e+001  2.1197424e+000
  2.3510332e-001  4.0023160e+000  1.0481510e+000  4.2803708e+000  5.6583792e+000  2.2768764e+000
  5.9304335e-001  5.7442087e+000  1.6081577e+000  5.7968199e-001  4.5437670e+000  2.6881395e+000
  7.0048867e-001  6.1711578e-001  1.2504398e+000  4.3782334e-001  1.8043794e+000  1.6943885e-002
  7.1827837e-001  5.3063952e-001  1.6130021e+000  8.7474456e-002  2.4824105e+000  3.5927926e+000
  8.8345139e-001  2.2379349e+000  9.6252127e-001  1.6882594e+000  4.8368902e+000  3.1864282e+000
  9.8118990e-001  9.7853815e-002  1.1823380e+000  2.9680403e-001  1.5550657e+001 -3.4560780e-001
